investor_id,name,pan,state,city,city_tier,gender,dob,kyc_status,risk_profile,registration_date
INV02457,Investor 2457,ABCDE2457F,UP,City_8,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02458,Investor 2458,ABCDE2458F,Delhi,City_51,T30,Female,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV02459,Investor 2459,ABCDE2459F,Gujarat,City_23,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02460,Investor 2460,ABCDE2460F,Delhi,City_53,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02461,Investor 2461,ABCDE2461F,Maharashtra,City_43,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02462,Investor 2462,ABCDE2462F,Delhi,City_35,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02463,Investor 2463,ABCDE2463F,UP,City_39,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02464,Investor 2464,ABCDE2464F,Karnataka,City_76,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02465,Investor 2465,ABCDE2465F,Rajasthan,City_88,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02466,Investor 2466,ABCDE2466F,Tamil Nadu,City_2,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02467,Investor 2467,ABCDE2467F,Tamil Nadu,City_67,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02468,Investor 2468,ABCDE2468F,Delhi,City_71,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02469,Investor 2469,ABCDE2469F,West Bengal,City_81,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02470,Investor 2470,ABCDE2470F,Maharashtra,City_90,T30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV02471,Investor 2471,ABCDE2471F,Kerala,City_27,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02472,Investor 2472,ABCDE2472F,Maharashtra,City_72,B30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV02473,Investor 2473,ABCDE2473F,Delhi,City_54,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02474,Investor 2474,ABCDE2474F,Maharashtra,City_67,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02475,Investor 2475,ABCDE2475F,Tamil Nadu,City_87,B30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV02476,Investor 2476,ABCDE2476F,Karnataka,City_56,B30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02477,Investor 2477,ABCDE2477F,Punjab,City_73,B30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02478,Investor 2478,ABCDE2478F,Tamil Nadu,City_61,B30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02479,Investor 2479,ABCDE2479F,UP,City_4,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02480,Investor 2480,ABCDE2480F,Rajasthan,City_65,T30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02481,Investor 2481,ABCDE2481F,Rajasthan,City_55,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02482,Investor 2482,ABCDE2482F,Karnataka,City_82,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02483,Investor 2483,ABCDE2483F,UP,City_63,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02484,Investor 2484,ABCDE2484F,Karnataka,City_60,T30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV02485,Investor 2485,ABCDE2485F,Kerala,City_58,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02486,Investor 2486,ABCDE2486F,Tamil Nadu,City_88,B30,Male,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02487,Investor 2487,ABCDE2487F,Rajasthan,City_59,B30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02488,Investor 2488,ABCDE2488F,Delhi,City_16,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02489,Investor 2489,ABCDE2489F,Rajasthan,City_38,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02490,Investor 2490,ABCDE2490F,Gujarat,City_43,T30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV02491,Investor 2491,ABCDE2491F,Punjab,City_36,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02492,Investor 2492,ABCDE2492F,Maharashtra,City_95,B30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02493,Investor 2493,ABCDE2493F,Rajasthan,City_3,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02494,Investor 2494,ABCDE2494F,West Bengal,City_72,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02495,Investor 2495,ABCDE2495F,Karnataka,City_44,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02496,Investor 2496,ABCDE2496F,UP,City_26,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02497,Investor 2497,ABCDE2497F,Tamil Nadu,City_97,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02498,Investor 2498,ABCDE2498F,Kerala,City_43,B30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV02499,Investor 2499,ABCDE2499F,Punjab,City_37,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02500,Investor 2500,ABCDE2500F,Punjab,City_61,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02501,Investor 2501,ABCDE2501F,Kerala,City_6,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02502,Investor 2502,ABCDE2502F,Punjab,City_72,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02503,Investor 2503,ABCDE2503F,West Bengal,City_38,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02504,Investor 2504,ABCDE2504F,Karnataka,City_53,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02505,Investor 2505,ABCDE2505F,UP,City_25,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02506,Investor 2506,ABCDE2506F,Gujarat,City_44,B30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02507,Investor 2507,ABCDE2507F,UP,City_5,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02508,Investor 2508,ABCDE2508F,Punjab,City_48,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02509,Investor 2509,ABCDE2509F,Karnataka,City_33,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02510,Investor 2510,ABCDE2510F,Karnataka,City_30,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02511,Investor 2511,ABCDE2511F,West Bengal,City_3,B30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02512,Investor 2512,ABCDE2512F,Punjab,City_64,B30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV02513,Investor 2513,ABCDE2513F,Kerala,City_86,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02514,Investor 2514,ABCDE2514F,Karnataka,City_19,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02515,Investor 2515,ABCDE2515F,West Bengal,City_65,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02516,Investor 2516,ABCDE2516F,Rajasthan,City_18,B30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02517,Investor 2517,ABCDE2517F,Gujarat,City_74,B30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02518,Investor 2518,ABCDE2518F,Maharashtra,City_84,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02519,Investor 2519,ABCDE2519F,Delhi,City_92,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02520,Investor 2520,ABCDE2520F,Karnataka,City_68,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02521,Investor 2521,ABCDE2521F,Maharashtra,City_27,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02522,Investor 2522,ABCDE2522F,Gujarat,City_76,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02523,Investor 2523,ABCDE2523F,Maharashtra,City_21,B30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV02524,Investor 2524,ABCDE2524F,West Bengal,City_97,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02525,Investor 2525,ABCDE2525F,Gujarat,City_50,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02526,Investor 2526,ABCDE2526F,West Bengal,City_60,B30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02527,Investor 2527,ABCDE2527F,Maharashtra,City_97,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02528,Investor 2528,ABCDE2528F,Karnataka,City_5,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02529,Investor 2529,ABCDE2529F,Kerala,City_55,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02530,Investor 2530,ABCDE2530F,Tamil Nadu,City_96,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02531,Investor 2531,ABCDE2531F,West Bengal,City_9,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02532,Investor 2532,ABCDE2532F,West Bengal,City_80,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02533,Investor 2533,ABCDE2533F,Tamil Nadu,City_63,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02534,Investor 2534,ABCDE2534F,Gujarat,City_17,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02535,Investor 2535,ABCDE2535F,Kerala,City_47,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02536,Investor 2536,ABCDE2536F,Maharashtra,City_9,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02537,Investor 2537,ABCDE2537F,Tamil Nadu,City_90,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02538,Investor 2538,ABCDE2538F,Rajasthan,City_12,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02539,Investor 2539,ABCDE2539F,West Bengal,City_40,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02540,Investor 2540,ABCDE2540F,Rajasthan,City_95,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02541,Investor 2541,ABCDE2541F,Tamil Nadu,City_81,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02542,Investor 2542,ABCDE2542F,UP,City_4,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02543,Investor 2543,ABCDE2543F,Tamil Nadu,City_90,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02544,Investor 2544,ABCDE2544F,Gujarat,City_73,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV02545,Investor 2545,ABCDE2545F,Maharashtra,City_95,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02546,Investor 2546,ABCDE2546F,Karnataka,City_26,B30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02547,Investor 2547,ABCDE2547F,Kerala,City_83,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02548,Investor 2548,ABCDE2548F,Kerala,City_80,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV02549,Investor 2549,ABCDE2549F,West Bengal,City_52,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02550,Investor 2550,ABCDE2550F,Tamil Nadu,City_51,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02551,Investor 2551,ABCDE2551F,Maharashtra,City_42,T30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02552,Investor 2552,ABCDE2552F,West Bengal,City_80,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02553,Investor 2553,ABCDE2553F,Tamil Nadu,City_96,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02554,Investor 2554,ABCDE2554F,Delhi,City_53,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02555,Investor 2555,ABCDE2555F,Kerala,City_67,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02556,Investor 2556,ABCDE2556F,Delhi,City_27,T30,Other,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV02557,Investor 2557,ABCDE2557F,Karnataka,City_76,B30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02558,Investor 2558,ABCDE2558F,Gujarat,City_68,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02559,Investor 2559,ABCDE2559F,Gujarat,City_6,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02560,Investor 2560,ABCDE2560F,Punjab,City_18,B30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02561,Investor 2561,ABCDE2561F,Delhi,City_21,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02562,Investor 2562,ABCDE2562F,West Bengal,City_35,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02563,Investor 2563,ABCDE2563F,Karnataka,City_87,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02564,Investor 2564,ABCDE2564F,Rajasthan,City_58,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02565,Investor 2565,ABCDE2565F,Rajasthan,City_69,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02566,Investor 2566,ABCDE2566F,Rajasthan,City_27,T30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02567,Investor 2567,ABCDE2567F,Punjab,City_41,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02568,Investor 2568,ABCDE2568F,West Bengal,City_55,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02569,Investor 2569,ABCDE2569F,Tamil Nadu,City_48,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02570,Investor 2570,ABCDE2570F,Rajasthan,City_13,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02571,Investor 2571,ABCDE2571F,Gujarat,City_18,B30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02572,Investor 2572,ABCDE2572F,UP,City_20,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02573,Investor 2573,ABCDE2573F,UP,City_30,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02574,Investor 2574,ABCDE2574F,Karnataka,City_94,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV02575,Investor 2575,ABCDE2575F,Gujarat,City_66,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02576,Investor 2576,ABCDE2576F,Tamil Nadu,City_81,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02577,Investor 2577,ABCDE2577F,Gujarat,City_35,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02578,Investor 2578,ABCDE2578F,Maharashtra,City_43,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02579,Investor 2579,ABCDE2579F,Punjab,City_48,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02580,Investor 2580,ABCDE2580F,Karnataka,City_71,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02581,Investor 2581,ABCDE2581F,Rajasthan,City_21,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02582,Investor 2582,ABCDE2582F,UP,City_29,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02583,Investor 2583,ABCDE2583F,Kerala,City_25,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02584,Investor 2584,ABCDE2584F,Gujarat,City_2,T30,Male,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02585,Investor 2585,ABCDE2585F,Karnataka,City_8,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02586,Investor 2586,ABCDE2586F,Punjab,City_93,T30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02587,Investor 2587,ABCDE2587F,Delhi,City_5,B30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV02588,Investor 2588,ABCDE2588F,Maharashtra,City_39,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02589,Investor 2589,ABCDE2589F,Punjab,City_17,B30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02590,Investor 2590,ABCDE2590F,Rajasthan,City_1,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02591,Investor 2591,ABCDE2591F,Maharashtra,City_81,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02592,Investor 2592,ABCDE2592F,Punjab,City_29,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02593,Investor 2593,ABCDE2593F,West Bengal,City_99,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02594,Investor 2594,ABCDE2594F,Karnataka,City_10,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02595,Investor 2595,ABCDE2595F,Punjab,City_31,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02596,Investor 2596,ABCDE2596F,West Bengal,City_4,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02597,Investor 2597,ABCDE2597F,Punjab,City_44,T30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02598,Investor 2598,ABCDE2598F,Karnataka,City_45,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02599,Investor 2599,ABCDE2599F,Kerala,City_33,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02600,Investor 2600,ABCDE2600F,West Bengal,City_26,B30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02601,Investor 2601,ABCDE2601F,Karnataka,City_36,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02602,Investor 2602,ABCDE2602F,Karnataka,City_28,B30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02603,Investor 2603,ABCDE2603F,Gujarat,City_93,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02604,Investor 2604,ABCDE2604F,Tamil Nadu,City_4,B30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02605,Investor 2605,ABCDE2605F,UP,City_67,T30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02606,Investor 2606,ABCDE2606F,Karnataka,City_92,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02607,Investor 2607,ABCDE2607F,Gujarat,City_35,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02608,Investor 2608,ABCDE2608F,Maharashtra,City_39,B30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02609,Investor 2609,ABCDE2609F,Karnataka,City_10,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02610,Investor 2610,ABCDE2610F,Maharashtra,City_93,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02611,Investor 2611,ABCDE2611F,Maharashtra,City_9,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02612,Investor 2612,ABCDE2612F,Kerala,City_65,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02613,Investor 2613,ABCDE2613F,West Bengal,City_18,B30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02614,Investor 2614,ABCDE2614F,UP,City_78,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02615,Investor 2615,ABCDE2615F,Gujarat,City_41,B30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV02616,Investor 2616,ABCDE2616F,Gujarat,City_96,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02617,Investor 2617,ABCDE2617F,UP,City_76,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02618,Investor 2618,ABCDE2618F,Gujarat,City_30,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02619,Investor 2619,ABCDE2619F,Gujarat,City_61,B30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02620,Investor 2620,ABCDE2620F,Punjab,City_76,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02621,Investor 2621,ABCDE2621F,Kerala,City_63,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02622,Investor 2622,ABCDE2622F,West Bengal,City_47,B30,Female,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV02623,Investor 2623,ABCDE2623F,UP,City_56,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02624,Investor 2624,ABCDE2624F,Punjab,City_48,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02625,Investor 2625,ABCDE2625F,Karnataka,City_71,B30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV02626,Investor 2626,ABCDE2626F,Kerala,City_97,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02627,Investor 2627,ABCDE2627F,Maharashtra,City_38,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02628,Investor 2628,ABCDE2628F,West Bengal,City_60,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02629,Investor 2629,ABCDE2629F,Punjab,City_23,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02630,Investor 2630,ABCDE2630F,Gujarat,City_47,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV02631,Investor 2631,ABCDE2631F,Rajasthan,City_70,T30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV02632,Investor 2632,ABCDE2632F,Gujarat,City_28,B30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02633,Investor 2633,ABCDE2633F,UP,City_26,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02634,Investor 2634,ABCDE2634F,Tamil Nadu,City_72,B30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV02635,Investor 2635,ABCDE2635F,Delhi,City_21,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02636,Investor 2636,ABCDE2636F,UP,City_89,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02637,Investor 2637,ABCDE2637F,Tamil Nadu,City_89,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02638,Investor 2638,ABCDE2638F,West Bengal,City_30,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02639,Investor 2639,ABCDE2639F,Rajasthan,City_54,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02640,Investor 2640,ABCDE2640F,UP,City_4,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02641,Investor 2641,ABCDE2641F,Delhi,City_10,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02642,Investor 2642,ABCDE2642F,Kerala,City_55,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02643,Investor 2643,ABCDE2643F,Punjab,City_11,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02644,Investor 2644,ABCDE2644F,West Bengal,City_21,T30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV02645,Investor 2645,ABCDE2645F,Maharashtra,City_76,T30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV02646,Investor 2646,ABCDE2646F,Karnataka,City_6,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02647,Investor 2647,ABCDE2647F,Rajasthan,City_40,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02648,Investor 2648,ABCDE2648F,West Bengal,City_48,T30,Other,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV02649,Investor 2649,ABCDE2649F,Gujarat,City_54,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV02650,Investor 2650,ABCDE2650F,Kerala,City_19,B30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV02651,Investor 2651,ABCDE2651F,Kerala,City_64,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV02652,Investor 2652,ABCDE2652F,Kerala,City_40,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02653,Investor 2653,ABCDE2653F,Gujarat,City_71,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02654,Investor 2654,ABCDE2654F,Tamil Nadu,City_93,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV02655,Investor 2655,ABCDE2655F,Kerala,City_99,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV02656,Investor 2656,ABCDE2656F,Punjab,City_43,T30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV02657,Investor 2657,ABCDE2657F,Tamil Nadu,City_8,T30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02658,Investor 2658,ABCDE2658F,UP,City_71,T30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02659,Investor 2659,ABCDE2659F,West Bengal,City_100,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV02660,Investor 2660,ABCDE2660F,Kerala,City_67,T30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV02661,Investor 2661,ABCDE2661F,UP,City_30,B30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV02662,Investor 2662,ABCDE2662F,Kerala,City_71,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV02663,Investor 2663,ABCDE2663F,Rajasthan,City_46,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
